X1,gene,entrez_id,ensembl_id,subclass,pct.1,pct.2,avg_log2FC,roc_avg_diff,roc_myAUC,roc_power,MAST_p_val,MAST_p_val_adj,dup_gene,avg_expr,avg_expr_ratio
8654,PGM1,5236,ENSG00000079739,Astrocyte,0.447,0.356,1.91453886378834,1.32705721550733,0.573,0.146,1.94449964517672e-53,9.77713866591308e-49,FALSE,NA,NA
8655,PGM5,5239,ENSG00000154330,Microglia,0.495,0.317,6.05825557254513,4.19926276922123,0.64,0.28,0,0,FALSE,NA,NA
8656,PGM5,5239,ENSG00000154330,VLMC,0.545,0.32,2.49855107752673,1.73186363487267,0.591,0.182,NA,NA,FALSE,NA,NA
8657,PGM5,5239,ENSG00000154330,Endothelial,0.443,0.32,4.987813293737,3.4572887217132098,0.617,0.234,1.20874410921872e-72,6.07768625556262e-68,FALSE,2.0047346304601996,1.0000372250743987
8658,PGPEP1,54858,ENSG00000130517,Microglia,0.36,0.487,1.67546267926649,1.16134223226698,0.445,0.11,8.91309818063574e-18,4.48159489620546e-13,FALSE,NA,NA
8665,PHACTR2,9749,ENSG00000112419,L4 IT,0.809,0.667,1.67987479698227,1.16440047922197,0.675,0.35,6.2367710116e-314,3.13591083231886e-309,FALSE,NA,NA
8666,PHACTR2,9749,ENSG00000112419,SST,0.855,0.669,1.67040006998752,1.15783309891898,0.711,0.422,1.21393564143085e-263,6.10378979867844e-259,FALSE,NA,NA
8667,PHACTR2,9749,ENSG00000112419,VLMC,0.909,0.678,2.21130114250833,1.53275715229864,0.76,0.52,0.00776850220351448,1,FALSE,4.730691899247549,1.1496909964042383
8668,PHACTR3,116154,ENSG00000087495,Astrocyte,0.951,0.862,1.80751834667924,1.25287624581109,0.77,0.54,3.12831908690709e-204,1.57295012008775e-199,FALSE,5.38590500652772,1.049592788572359
8669,PHACTR4,65979,ENSG00000204138,VLMC,1,0.901,1.6601870159812,1.1507539493296,0.528,0.056,NA,NA,FALSE,NA,NA
8670,PHACTR4,65979,ENSG00000204138,Oligodendrocyte,0.844,0.903,1.58184945981896,1.09645449314378,0.526,0.052,4.68986332374488e-40,2.35811017781216e-35,FALSE,NA,NA
8673,PHC1P1,653441,NA,VLMC,0.455,0.211,1.65246663631034,1.14540258992789,0.653,0.306,9.05014474354748e-5,1,FALSE,0.6977839390440448,3.0000466444392626
8674,PHC2,1912,ENSG00000134686,Microglia,0.483,0.731,2.09395671364418,1.45142019227703,0.424,0.152,1.18619495753916e-70,5.96430686600267e-66,FALSE,NA,NA
8675,PHEX,5251,ENSG00000102174,L5 ET,0.785,0.386,1.78701174953508,1.23866215581774,0.769,0.538,2.36867534418141e-41,1.19099364980786e-36,FALSE,2.496470406972789,2.196498331062627
8676,PHF1,5252,"ENSG00000112511, ENSG00000225553, ENSG00000239756",Pericyte,0.375,0.553,2.1287523977873,1.47553872263649,0.428,0.144,0.0144937428534736,1,FALSE,NA,NA
8677,PHF1,5252,"ENSG00000112511, ENSG00000225553, ENSG00000239756",VLMC,0.636,0.553,2.82592437494311,1.95878151296744,0.59,0.18,NA,NA,FALSE,2.5816458498495036,1.1597395035874793
8684,PHF20,51230,ENSG00000025293,VLMC,1,0.902,2.02715662331647,1.40511789800524,0.339,0.322,0.0151308128266499,1,FALSE,NA,NA
8685,PHF20,51230,ENSG00000025293,Pericyte,0.719,0.903,1.6612721829172,1.15150612973173,0.401,0.198,0.0136400722707498,1,FALSE,NA,NA
8686,PHF21B,112885,ENSG00000056487,OPC,0.426,0.32,2.05805932283697,1.42653801704956,0.579,0.158,1.11248311038095e-57,5.59367632730645e-53,FALSE,NA,NA
8687,PHF21B,112885,ENSG00000056487,Astrocyte,0.807,0.309,4.92124012529315,3.41114371770543,0.846,0.692,0,0,FALSE,3.5629121562365538,2.8104720838107204
8688,PHF3,23469,ENSG00000118482,VLMC,0.455,0.712,1.67471802703627,1.1608260786731,0.452,0.096,NA,NA,FALSE,NA,NA
8692,PHKA1,5255,ENSG00000067177,PVALB,0.493,0.234,1.86790642074063,1.29473406908619,0.655,0.31,0,0,FALSE,NA,NA
8693,PHKA1,5255,ENSG00000067177,Astrocyte,0.557,0.242,3.62021384585307,2.50934102027713,0.697,0.394,4.3709179709386e-311,2.19774126496766e-306,FALSE,2.315913642474305,1.3980925171662442
8694,PHKB,5257,ENSG00000102893,Endothelial,0.643,0.84,1.69176627638133,1.17264302464012,0.514,0.028,6.51893643940797e-8,0.00327778643109872,FALSE,NA,NA
8695,PHKB,5257,ENSG00000102893,VLMC,0.545,0.84,1.68843214753976,1.17033198263395,0.458,0.084,0.0115750855825612,1,FALSE,NA,NA
8696,PHKG1,5260,ENSG00000164776,Astrocyte,0.361,0.121,4.08260868397245,2.82984869862505,0.633,0.266,7.83747891919043e-291,3.94076277535814e-286,FALSE,1.186686314344252,2.145655187243183
8697,PHLDA1,22822,ENSG00000139289,OPC,0.516,0.197,3.96884193106071,2.75099159460282,0.693,0.386,1.97828067305419e-216,9.94699305218379e-212,FALSE,2.7019186742789736,1.5598586365251919
8699,PHLDB1,23187,ENSG00000019144,OPC,0.718,0.367,1.92174675680198,1.33205334622751,0.739,0.478,7.07594047993437e-164,3.5578536327158e-159,FALSE,NA,NA
8700,PHLDB1,23187,ENSG00000019144,Oligodendrocyte,0.934,0.348,5.22518460713969,3.6218219783441,0.935,0.87,0,0,FALSE,5.648969617997963,1.6911487957726452
8701,PHLDB1,23187,ENSG00000019144,Pericyte,0.594,0.372,1.79796491392754,1.24625431083458,0.654,0.308,2.95871640495424e-4,1,FALSE,NA,NA
8702,PHLDB1,23187,ENSG00000019144,VLMC,0.909,0.372,2.91574196010955,2.02103831889026,0.794,0.588,5.2738611153268e-4,1,FALSE,NA,NA
8703,PHLDB2,90102,ENSG00000144824,L3/5 IT,0.703,0.288,1.71753065323889,1.19050152981781,0.737,0.474,0,0,TRUE,NA,NA
8704,PHLDB2,90102,ENSG00000144824,Pericyte,0.594,0.358,2.62471525598367,1.81931397945775,0.661,0.322,2.86924637646289e-4,1,TRUE,NA,NA
8705,PHLDB2,90102,ENSG00000144824,VLMC,0.455,0.358,1.66254165978818,1.15238606404563,0.566,0.132,NA,NA,TRUE,NA,NA
8706,PHLDB2,90102,ENSG00000144824,L5/6 NP,0.887,0.349,2.58059090091936,1.7887293071509,0.844,0.688,3.895679653e-315,1.95878668649723e-310,TRUE,4.528651552254237,1.4886014874478513
8707,PHLDB3,653583,ENSG00000176531,Pericyte,0.406,0.272,3.43312863232949,2.37966343199881,0.593,0.186,5.93785601371923e-4,1,FALSE,1.1627452390804436,1.6994687814114406
8708,PHLPP1,23239,ENSG00000081913,Oligodendrocyte,0.99,0.848,3.9641287782785,2.74772468604029,0.948,0.896,0,0,FALSE,6.772602015510901,1.2188188469531385
8709,PHLPP1,23239,ENSG00000081913,Astrocyte,0.976,0.851,2.05780627719896,1.42636261917901,0.837,0.674,0,0,FALSE,NA,NA
8710,PHLPP1,23239,ENSG00000081913,OPC,0.942,0.853,1.93513776709466,1.34133528725672,0.759,0.518,2.81914131841134e-143,1.41749244631041e-138,FALSE,NA,NA
8713,PHYHD1,254295,ENSG00000175287,Astrocyte,0.646,0.195,5.94427683141593,4.12025872616375,0.778,0.556,0,0,FALSE,2.597348469065293,4.930754467859332
8715,PHYKPL,85007,ENSG00000175309,Astrocyte,0.532,0.477,1.86197999572786,1.29062618429779,0.579,0.158,8.64918374068811e-78,4.34889607665539e-73,FALSE,NA,NA
8717,PHYKPL,85007,ENSG00000175309,VLMC,0.727,0.478,3.17621816397739,2.20158666520422,0.753,0.506,1.71085122058252e-5,0.860233102221099,FALSE,3.871142376181762,1.7052733307575694
8719,PI16,221476,ENSG00000164530,Oligodendrocyte,0.393,0.072,5.11568958102137,3.54592580970485,0.671,0.342,0,0,FALSE,1.6133339667925541,5.785982132650937
8722,PIAS1,8554,ENSG00000033800,VLMC,1,0.956,1.92473020189347,1.33412131278103,0.715,0.43,NA,NA,FALSE,5.408927139862462,1.0104010411829285
8723,PIAS1,8554,ENSG00000033800,Microglia,0.911,0.957,1.64113835158105,1.1375504213072,0.531,0.0620000000000001,4.0881736272133e-7,0.0205557458149912,FALSE,NA,NA
8726,PICALM,8301,ENSG00000073921,Oligodendrocyte,0.946,0.963,2.06995126076054,1.43478088029267,0.749,0.498,7.6924625557491e-310,3.8678470976562e-305,FALSE,NA,NA
8727,PICALM,8301,ENSG00000073921,Endothelial,0.8,0.963,2.01100202337984,1.39392038260608,0.67,0.34,5.76876575010589e-21,2.90059310681074e-16,FALSE,NA,NA
8728,PICALM,8301,ENSG00000073921,Microglia,0.929,0.963,2.62806498626566,1.82163583555836,0.744,0.488,1.53247387672812e-167,7.70543189957665e-163,FALSE,5.566570817819893,1.0284888691170346
8729,PID1,55022,ENSG00000153823,VLMC,1,0.704,2.5338459767402,1.75632819475063,0.849,0.698,1.56463011996182e-4,1,FALSE,6.108770071234943,1.182551134262127
8730,PID1,55022,ENSG00000153823,OPC,0.868,0.702,2.16490107097651,1.50059507353858,0.751,0.502,2.0069002636291e-122,1.00908952155535e-117,FALSE,NA,NA
8731,PIEZO1,9780,ENSG00000103335,Astrocyte,0.399,0.175,3.31419098561592,2.29722213751686,0.631,0.262,3.78108252582463e-218,1.90116610480988e-213,FALSE,1.362943884633485,1.332417889955255
8733,PIEZO1,9780,ENSG00000103335,VLMC,0.455,0.18,2.6119931336141,1.81049567620655,0.641,0.282,NA,NA,FALSE,NA,NA
8734,PIEZO2,63895,ENSG00000154864,SST,0.71,0.594,2.07731944468193,1.43988811620363,0.64,0.28,1.95816460596174e-307,9.84584745523622e-303,FALSE,NA,NA
8735,PIEZO2,63895,ENSG00000154864,Oligodendrocyte,0.866,0.588,4.72536053129082,3.27537032939348,0.835,0.67,0,0,FALSE,4.292662527366989,1.9731128804930258
8736,PIGB,9488,ENSG00000069943,VLMC,0.364,0.588,1.61688492504385,1.12073922708403,0.45,0.1,0.0356106658079602,1,FALSE,NA,NA
8738,PIGN,23556,ENSG00000197563,VLMC,0.727,0.708,1.86465791247078,1.29248237473791,0.445,0.11,NA,NA,FALSE,NA,NA
8740,PIK3AP1,118788,ENSG00000155629,Microglia,0.552,0.277,6.6241129533264,4.5914852173088,0.694,0.388,0,0,FALSE,2.311541123009494,4.067189394563814
8742,PIK3C2A,5286,ENSG00000011405,Endothelial,0.8,0.863,2.0492343787163,1.42042103191371,0.595,0.19,1.42375955741815e-6,0.0715880543065422,FALSE,NA,NA
8743,PIK3C2A,5286,ENSG00000011405,Astrocyte,0.898,0.862,1.98009181110517,1.37249505611738,0.693,0.386,4.09051224370292e-135,2.05675046125626e-130,FALSE,4.364522683818796,1.0937427918344418
8744,PIK3C2B,5287,ENSG00000133056,Endothelial,0.529,0.475,2.07730726563647,1.43987967433261,0.575,0.15,1.59151938849583e-5,0.80023186372959,FALSE,NA,NA
8745,PIK3C2B,5287,ENSG00000133056,Oligodendrocyte,0.679,0.467,3.2126788535168598,2.22685928935977,0.689,0.378,0,0,FALSE,2.8968839347555253,1.4195015012908547
8746,PIK3C2G,5288,ENSG00000139144,VLMC,0.455,0.38,2.22956882182802,1.54541934271445,0.578,0.156,NA,NA,TRUE,NA,NA
8747,PIK3C2G,5288,ENSG00000139144,L2/3 IT,0.479,0.354,2.09847883258173,1.45455468626875,0.589,0.178,0,0,TRUE,NA,NA
8748,PIK3C2G,5288,ENSG00000139144,L6b,0.632,0.374,2.70972510130892,1.87823831406478,0.686,0.372,2.12067007673878e-287,1.06629412128502e-282,TRUE,2.0247076173676493,1.6362732318523165
8749,PIK3C3,5289,ENSG00000078142,VLMC,0.455,0.8,1.93189733019367,1.33908918755503,0.505,0.01,2.98542308005843e-5,1,FALSE,NA,NA
8750,PIK3CA,5290,ENSG00000121879,VLMC,0.636,0.858,1.72657449659854,1.19677024434398,0.594,0.188,6.14576629903836e-4,1,FALSE,NA,NA
8751,PIK3CD,5293,ENSG00000171608,SST,0.722,0.555,1.98104389785179,1.3731549923614501,0.661,0.322,4.29181577516232e-308,2.15796788990937e-303,FALSE,NA,NA
8752,PIK3CD,5293,ENSG00000171608,Microglia,0.645,0.562,3.75145295838864,2.60030904111035,0.622,0.244,2.23357184750521e-167,1.1230622606441e-162,FALSE,NA,NA
8753,PIK3CD,5293,ENSG00000171608,Pericyte,0.594,0.563,3.29580499924791,2.28447794290405,0.601,0.202,1.29784982893528e-9,6.52571872486951e-5,FALSE,2.0454913722042107,1.0149210543404312
8755,PIK3CG,5294,ENSG00000105851,L6 IT,0.379,0.219,1.89564278697034,1.31395945313729,0.598,0.196,0,0,FALSE,0.9429855989317729,1.0027254924307532
8756,PIK3R3,8503,ENSG00000117461,PAX6,0.945,0.715,1.69413098534645,1.17428211599213,0.786,0.572,7.99301431791225e-71,4.01896752918946e-66,FALSE,NA,NA
8757,PIK3R3,8503,ENSG00000117461,Endothelial,0.814,0.716,3.50020817465839,2.42615942763733,0.702,0.404,5.16790490233528e-16,2.5984742639432e-11,FALSE,NA,NA
8758,PIK3R5,23533,ENSG00000141506,Microglia,0.673,0.173,8.17294384970337,5.66505298629664,0.804,0.608,0,0,FALSE,3.5698020735701825,11.664011493522716
8762,PIKFYVE,200576,ENSG00000115020,VLMC,0.545,0.775,1.59715915108331,1.10706636247891,0.503,0.00600000000000001,0.0356163819183162,1,FALSE,NA,NA
8763,PILRA,29992,ENSG00000085514,Microglia,0.541,0.46,3.82744500955254,2.65298271711957,0.608,0.216,1.00917419669257e-162,5.07422877838991e-158,FALSE,2.447788172378688,1.6275498596588596
8766,PIP4K2A,5305,ENSG00000150867,Oligodendrocyte,0.994,0.726,4.94926347268093,3.43056802193711,0.981,0.962,0,0,FALSE,7.182676439497563,1.7422660450580225
8767,PIP4K2B,8396,"ENSG00000277292, ENSG00000276293",VLMC,0.545,0.663,2.5337861603551,1.75628673319194,0.561,0.122,0.00343195269826392,1,FALSE,2.745539213429442,1.0941202223641
8768,PIP5K1B,8395,ENSG00000107242,Microglia,0.628,0.704,1.81719158120143,1.25958122104706,0.526,0.052,6.5205109824588e-28,3.27857812709011e-23,FALSE,NA,NA
8769,PIP5K1B,8395,ENSG00000107242,LAMP5,0.976,0.688,2.54249066533001,1.76232023627349,0.894,0.788,0,0,FALSE,5.551207558766959,1.3491692257091303
8770,PIP5K1C,23396,ENSG00000186111,Endothelial,0.471,0.633,1.5719395439569,1.08958546290441,0.442,0.116,0.00203473208799729,1,FALSE,NA,NA
8771,PIRC66,100313865,NA,LAMP5,0.375,0.246,1.88180254380721,1.3043661276105,0.58,0.16,2.30399216699718e-148,1.15847030148785e-143,FALSE,0.8867747963497182,1.4969704142696814
8772,PITPNC1,26207,ENSG00000154217,Astrocyte,0.999,0.891,3.92165324194795,2.71828288778999,0.976,0.952,0,0,FALSE,7.06201767618953,1.3788739081417993
8774,PITPNM2,57605,ENSG00000090975,Pericyte,0.688,0.77,1.56711513420254,1.08624143688531,0.52,0.04,NA,NA,FALSE,NA,NA
8776,PIWIL4,143689,ENSG00000134627,L6b,0.938,0.371,2.4148905120888,1.67387454981531,0.872,0.744,0,0,FALSE,4.6055598684273535,1.3025506583041835
8777,PKD1L2,114780,ENSG00000166473,Astrocyte,0.658,0.527,1.71063246091289,1.1857200672561,0.623,0.246,1.47342396993162e-82,7.40852306321316e-78,FALSE,NA,NA
8778,PKD1L2,114780,ENSG00000166473,Oligodendrocyte,0.578,0.528,3.37327907402156,2.33817887939991,0.583,0.166,0,0,FALSE,1.1994596533119364,1.1468191122690745
8779,PKD2L1,9033,ENSG00000107593,L5/6 NP,0.58,0.251,2.52236281505852,1.74836867360706,0.704,0.408,6.44287026979978e-208,3.23953960035803e-203,FALSE,1.8690031719582272,1.4197290969454481
8780,PKD2L1,9033,ENSG00000107593,L3/5 IT,0.45,0.217,3.48546170058839,2.41593795071251,0.646,0.292,0,0,FALSE,NA,NA
8782,PKIB,5570,ENSG00000135549,VLMC,0.636,0.347,1.76374542850505,1.22253517099377,0.683,0.366,0.0486143194641276,1,FALSE,1.711584422191386,1.1198103054478223
8783,PKIB,5570,ENSG00000135549,VIP,0.438,0.339,1.69261931109564,1.17323430324725,0.57,0.14,1.13990996436561e-147,5.73158129182672e-143,FALSE,NA,NA
8784,PKIB,5570,ENSG00000135549,PVALB,0.511,0.336,1.51433944645574,1.0496601177215,0.617,0.234,5.47969749942172e-209,2.75524669968424e-204,FALSE,NA,NA
8785,PKN1,5585,ENSG00000123143,Endothelial,0.4,0.375,1.6666287247605,1.15521900160797,0.529,0.0580000000000001,0.0377694799176208,1,FALSE,NA,NA
8786,PKN1,5585,ENSG00000123143,Astrocyte,0.477,0.372,1.90698277272142,1.32181973228825,0.575,0.15,3.61291774215712e-42,1.81661116993402e-37,FALSE,NA,NA
8787,PKN1,5585,ENSG00000123143,Pericyte,0.406,0.375,2.77004846045305,1.92005128037746,0.534,0.0680000000000001,0.0332150233582236,1,FALSE,NA,NA
8788,PKN1,5585,ENSG00000123143,VLMC,0.455,0.375,2.94981656298518,2.04465703380221,0.543,0.0860000000000001,NA,NA,FALSE,1.019398396904315,1.0173909406072923
8789,PKN1,5585,ENSG00000123143,Microglia,0.376,0.375,2.72448969363179,1.88847234960552,0.52,0.04,9.29950641877653e-30,4.67588482242503e-25,FALSE,NA,NA
8790,PKN2,5586,ENSG00000065243,Microglia,0.759,0.899,2.08502727934368,1.44523078006764,0.577,0.154,1.91937193661613e-92,9.65079403449956e-88,FALSE,NA,NA
8792,PKNOX2,63876,ENSG00000165495,VLMC,0.818,0.852,1.67067316351611,1.15802239292836,0.512,0.024,NA,NA,FALSE,NA,NA
8793,PKP2,5318,ENSG00000057294,LAMP5,0.789,0.415,4.1342123424787,2.86561762902523,0.808,0.616,0,0,TRUE,3.6511488139408996,1.2907654104754347
8794,PKP2,5318,ENSG00000057294,VIP,0.731,0.41,2.88818574058911,2.00193780302279,0.756,0.512,0,0,TRUE,NA,NA
8795,PKP4,8502,ENSG00000144283,Oligodendrocyte,0.923,0.931,1.71020428239799,1.18542327652571,0.707,0.414,7.68585515003182e-181,3.8645248279875e-176,FALSE,NA,NA
8796,PKP4,8502,ENSG00000144283,VLMC,1,0.93,1.72548646182151,1.19601607610593,0.793,0.586,0.00774592984671706,1,FALSE,6.369241733807871,1.0664042885339602
8799,PLA2G16,11145,ENSG00000176485,Oligodendrocyte,0.678,0.191,5.47091020099172,3.79214598091405,0.794,0.588,0,0,FALSE,3.272343303841743,3.5711740246834265
8800,PLA2G4A,5321,ENSG00000116711,Endothelial,0.443,0.385,3.26484703444447,2.26301951688468,0.557,0.114,5.13925450543667e-5,1,FALSE,NA,NA
8801,PLA2G4A,5321,ENSG00000116711,L5/6 IT Car3,0.805,0.376,2.84671586827681,1.97319307795133,0.81,0.62,0,0,FALSE,3.429045142544981,1.3125199729231263
8802,PLA2G4A,5321,ENSG00000116711,Microglia,0.587,0.382,4.51355531563419,3.12855814133319,0.664,0.328,2.80193590776655e-193,1.4088413937841e-188,FALSE,NA,NA
8803,PLA2G4C,8605,ENSG00000105499,Oligodendrocyte,0.659,0.716,2.07683678356088,1.43955356100841,0.549,0.0980000000000001,1.1791627260391e-110,5.92894810279721e-106,FALSE,NA,NA
8804,PLA2G5,5322,ENSG00000127472,Astrocyte,0.415,0.114,5.86765393097135,4.06714777875427,0.67,0.34,0,0,FALSE,NA,NA
8805,PLA2G5,5322,ENSG00000127472,VLMC,0.545,0.121,4.70047607265785,3.25812173705227,0.736,0.472,6.31464573532445e-12,3.17506702217848e-7,FALSE,2.4094078361373663,1.4398169692419072
8806,PLA2G6,8398,ENSG00000184381,Astrocyte,0.509,0.422,1.56224416933264,1.08286514131913,0.564,0.128,1.68636191077957e-25,8.47919632359075e-21,FALSE,NA,NA
8807,PLA2G6,8398,ENSG00000184381,VLMC,0.636,0.424,2.83743606490323,1.96676080840679,0.594,0.188,NA,NA,FALSE,NA,NA
8808,PLA2G6,8398,ENSG00000184381,Oligodendrocyte,0.507,0.421,1.99678942912496,1.38406896296987,0.568,0.136,5.56603272348205e-65,2.79865691369401e-60,FALSE,NA,NA
8810,PLAC9,219348,ENSG00000189129,Pericyte,0.531,0.199,5.40885059466232,3.74912953976017,0.715,0.43,3.57611376545169e-28,1.79810576240677e-23,FALSE,2.9525920925094225,2.781974708706053
8814,PLAGL1,5325,ENSG00000118495,L4 IT,0.82,0.573,2.10037753964793,1.4558707697184,0.737,0.474,0,0,FALSE,4.155335006749463,1.0809518281318102
8816,PLAT,5327,ENSG00000104368,Endothelial,0.457,0.144,4.84939133712573,3.36134193276053,0.684,0.368,5.64002247752624e-35,2.83585970192497e-30,FALSE,2.6222669158326024,1.2674201865456847
8817,PLAT,5327,ENSG00000104368,OPC,0.441,0.14,4.39525263548581,3.04655697213566,0.671,0.342,1.18144108927263e-236,5.94040394097171e-232,FALSE,NA,NA
8818,PLAUR,5329,ENSG00000011422,VLMC,0.364,0.226,3.27125210122456,2.2674591708646,0.58,0.16,NA,NA,FALSE,0.9348004447938726,1.2758615007918093
8823,PLCB2,5330,ENSG00000137841,Microglia,0.475,0.085,5.8672314665367296,4.06685494872253,0.709,0.418,0,0,FALSE,2.3235965217694554,3.2490057023342986
8824,PLCB4,5332,ENSG00000101333,VLMC,0.909,0.77,3.27810992514153,2.27221265217743,0.844,0.688,5.70468173551485e-5,1,FALSE,5.77984726419117,1.081631714620341
8825,PLCB4,5332,ENSG00000101333,Pericyte,0.812,0.77,3.41023154545864,2.36379238079124,0.76,0.52,5.1546320079781e-12,2.59180051993147e-7,FALSE,NA,NA
8826,PLCB4,5332,ENSG00000101333,L6 CT,0.987,0.757,1.70316206207275,1.18054198136239,0.837,0.674,0,0,FALSE,NA,NA
8827,PLCB4,5332,ENSG00000101333,Endothelial,0.814,0.77,3.74032444284384,2.59259534193666,0.734,0.468,4.59283721462979e-21,2.30932447988801e-16,FALSE,NA,NA
8828,PLCB4,5332,ENSG00000101333,PAX6,0.938,0.769,1.52269682432154,1.05545301062606,0.749,0.498,1.90463127789372e-48,9.57667652837743e-44,FALSE,NA,NA
8830,PLCE1,51196,ENSG00000138193,VIP,0.658,0.44,2.90776113865958,2.01550643500366,0.683,0.366,0,0,TRUE,NA,NA
8831,PLCE1,51196,ENSG00000138193,Astrocyte,0.586,0.453,1.58657313467487,1.09972869505204,0.602,0.204,3.72239307283244e-47,1.87165646095088e-42,TRUE,NA,NA
8832,PLCE1,51196,ENSG00000138193,Pericyte,0.812,0.456,5.02167761861722,3.48076168302551,0.842,0.684,3.46511866523439e-36,1.7422963160665e-31,TRUE,5.014823049110225,1.628709590157081
8833,PLCE1,51196,ENSG00000138193,PVALB,0.761,0.437,2.85170534048509,1.97665151654498,0.764,0.528,0,0,TRUE,NA,NA
8834,PLCE1,51196,ENSG00000138193,OPC,0.683,0.452,2.48280621914387,1.72095013067627,0.692,0.384,1.60579588386847e-164,8.07410228367906e-160,TRUE,NA,NA
8836,PLCG1,5335,ENSG00000124181,Astrocyte,0.673,0.37,3.45828631293722,2.39710140738149,0.73,0.46,0,0,FALSE,3.0825643055253096,2.1969472885888
8837,PLCG2,5336,ENSG00000197943,Microglia,0.669,0.316,7.03538755239793,4.87655904609116,0.768,0.536,0,0,FALSE,3.175911158451512,1.540709453075866
8838,PLCG2,5336,ENSG00000197943,Endothelial,0.514,0.321,4.87574898664043,3.37961166320782,0.657,0.314,1.7751446071688e-66,8.92560459930543e-62,FALSE,NA,NA
8839,PLCH1,23007,ENSG00000114805,SST,0.983,0.75,2.85117100543489,1.97628114371146,0.907,0.814,0,0,FALSE,5.655525271984938,1.6911003199447734
8841,PLCL1,5334,ENSG00000115896,Oligodendrocyte,0.988,0.846,3.27983255223077,2.27340668628748,0.922,0.844,0,0,FALSE,7.065176030313884,1.3310692808467153
8842,PLCL1,5334,ENSG00000115896,Pericyte,0.938,0.852,1.90626204432146,1.32132016142985,0.703,0.406,0.00443684828880487,1,FALSE,NA,NA
8843,PLCL2,23228,"ENSG00000154822, ENSG00000284017",Microglia,0.745,0.889,1.67186591749677,1.15884914698714,0.532,0.0640000000000001,2.30419043428489e-41,1.15856999226279e-36,FALSE,NA,NA
8844,PLCXD2,257068,ENSG00000240891,L5/6 NP,0.527,0.184,1.57163718102734,1.08937588089228,0.68,0.36,7.97600120338275e-112,4.01041316507288e-107,FALSE,2.0329311656242366,1.0524484849007527
8845,PLCXD2,257068,ENSG00000240891,L4 IT,0.435,0.169,2.70866478456905,1.87750335850605,0.649,0.298,0,0,FALSE,NA,NA
8846,PLCXD3,345557,ENSG00000182836,PVALB,0.935,0.447,2.40012856627663,1.66364234869603,0.865,0.73,0,0,FALSE,5.071419073375711,1.2937940700974442
8847,PLCXD3,345557,ENSG00000182836,PAX6,0.769,0.474,2.02291525265881,1.40217800389216,0.721,0.442,8.34362157618047e-50,4.1952563647193e-45,FALSE,NA,NA
8848,PLD1,5337,ENSG00000075651,Microglia,0.608,0.426,3.09270046518577,2.14369660775995,0.657,0.314,2.41845163640431e-140,1.21602166730045e-135,FALSE,NA,NA
8849,PLD1,5337,ENSG00000075651,Oligodendrocyte,0.896,0.409,5.09492984046814,3.53153625407123,0.901,0.802,0,0,FALSE,5.229825470917728,1.164395885118347
8850,PLD1,5337,ENSG00000075651,VLMC,1,0.429,3.67730186525327,2.54891141996813,0.896,0.792,2.76203787042947e-7,0.0138878026163064,FALSE,NA,NA
8851,PLD2,5338,ENSG00000129219,Astrocyte,0.395,0.21,2.76523322735932,1.91671361513479,0.61,0.22,1.2879418057908e-122,6.47590019369674e-118,FALSE,1.0544435043557665,1.917475234154816
8853,PLD5,200150,ENSG00000180287,VIP,0.98,0.718,2.84036493883617,1.9687909491156,0.907,0.814,0,0,TRUE,6.026926453553091,1.04112523879914
8854,PLD5,200150,ENSG00000180287,PAX6,0.948,0.736,2.42406220078456,1.68023187997576,0.853,0.706,2.08177018672697e-132,1.04673486758819e-127,TRUE,NA,NA
8855,PLEC,5339,ENSG00000178209,Astrocyte,0.677,0.715,1.50678716537023,1.04442527538028,0.559,0.118,1.31230586934195e-55,6.59840514163826e-51,FALSE,NA,NA
8856,PLEKHA2,59339,ENSG00000169499,OPC,0.446,0.417,1.80882677435259,1.25378317876384,0.542,0.0840000000000001,1.64394982670009e-25,8.26594412363073e-21,FALSE,NA,NA
8857,PLEKHA2,59339,ENSG00000169499,Microglia,0.42,0.417,2.84209125560109,1.96998754071397,0.535,0.0700000000000001,8.83949771026933e-51,4.44458784370052e-46,FALSE,NA,NA
8860,PLEKHA4,57664,ENSG00000105559,Astrocyte,0.478,0.278,2.78028350572851,1.92714567315304,0.632,0.264,3.18957198580547e-300,1.60374869018285e-295,FALSE,NA,NA
8861,PLEKHA4,57664,ENSG00000105559,VLMC,0.545,0.283,4.36029852392241,3.02232862825651,0.638,0.276,0.00615185317483092,1,FALSE,0.890268333184513,1.0063040688569271
8862,PLEKHA5,54477,ENSG00000052126,VLMC,1,0.972,1.54289119721082,1.06945068325743,0.712,0.424,NA,NA,FALSE,6.685802232445779,1.007411955408252
8863,PLEKHA7,144100,ENSG00000166689,Astrocyte,0.831,0.397,4.2410038610374,2.93963986902191,0.837,0.674,0,0,FALSE,3.5916607319972806,2.051702497966482
8864,PLEKHA7,144100,ENSG00000166689,Endothelial,0.486,0.408,2.2803182437744,1.58059616145163,0.574,0.148,1.09488539954921e-4,1,FALSE,NA,NA
8865,PLEKHB1,58473,ENSG00000021300,Oligodendrocyte,0.679,0.096,4.98436160066341,3.4548961903911,0.81,0.62,0,0,FALSE,3.1830576455591197,1.2426828386418518
8866,PLEKHB1,58473,ENSG00000021300,Astrocyte,0.61,0.107,3.07671235641729,2.13261449524458,0.764,0.528,0,0,FALSE,NA,NA
